id,title,language,views,downloads,industry,runtime,IMDb_rating,director,release_date,posted_date
302315,The Dead Don't Die,English,29303,4097,Hollywood / English,104,5.4,Jim Jarmusch,2019-06-14,2019-05-28
310994,Angel of Mine,English,13342,1718,Hollywood / English,98,6.4,Kim Farrant,2019-08-30,2019-08-31
310990,Falling Inn Love,English,25249,6141,Hollywood / English,98,5.6,Roger Kumble,2019-08-29,2019-08-31
159968,The 5th Wave,English,169836,52567,Hollywood / English,112,5.2,J Blakeson,2016-01-22,2016-01-26
303277,Dark Phoenix,English/French,194086,66776,Hollywood / English,113,5.7,Simon Kinberg,2019-06-07,2019-08-06
310751,Canal Street,English,2639,168,Hollywood / English,89,4.6,Rhyan LaMarr,2019-01-18,2019-08-29
310750,Zombie Tidal Wave,English,22918,4051,Hollywood / English,86,3.8,Anthony C. Ferrante,2019-08-17,2019-08-29
300105,Blank,Hindi,159685,47540,Bollywood / Indian,107,6.1,Behzad Khambata,2019-05-03,2019-04-05
310528,Rosie,English,7330,637,Hollywood / English,86,7.0,Paddy Breathnach,2018-10-12,2019-08-27
310417,Gajinikanth,Tamil,39758,11072,Tollywood,138,5.5,Santhosh P. Jayakumar,2018-08-02,2019-08-26
300794,Student of the Year 2,Hindi,456152,165157,Bollywood / Indian,146,2.1,Punit Malhotra,2019-05-10,2019-11-05
310335,Burn,English,13323,1698,Hollywood / English,88,5.7,Mike Gan,2019-08-23,2019-08-24
310333,Tone-Deaf,English,8663,872,Hollywood / English,87,4.8,Richard Bates Jr.,2019-03-10,2019-08-24
310332,Jacob's Ladder,English,6483,630,Hollywood / English,89,3.5,David M. Rosenthal,2019-08-23,2019-08-24
294278,Captain Marvel,English,508190,168991,Hollywood / English,123,6.8,Anna Boden/Ryan Fleck,2019-03-08,2019-08-03
310331,Terra Willy: Planete inconnue (Astro Kid),French,14553,2309,Anime / Kids,89,6.6,Eric Tosti,2019-04-03,2019-08-24
305369,Article 15,Hindi,153078,45195,Bollywood / Indian,130,8.1,Anubhav Sinha,2019-06-28,2019-01-07
310229,The Chaperone,English,7014,614,Hollywood / English,108,6.6,Michael Engler,2019-03-29,2019-08-23
310228,Nomis (Night Hunter),English,23147,3371,Hollywood / English,98,5.9,David Raymond,2019-09-06,2019-08-23
310225,Head Full of Honey,English,3960,226,Hollywood / English,127,5.0,Til Schweiger,2019-03-21,2019-08-23
282119,Overlord,English/German/French,81146,19606,Hollywood / English,110,6.6,Julius Avery,2018-11-09,2018-10-11
310020,Wild Rose,English,8327,660,Hollywood / English,101,7.2,Tom Harper,2019-04-12,2019-08-21
310018,Belong to Us,English,4792,466,Hollywood / English,84,5.8,Patrick Rea,2019-12-27,2019-08-21
306515,The Wedding Guest,English,40711,8609,Hollywood / English,96,5.8,Michael Winterbottom,2019-07-19,2019-12-07
303963,Game Over,Tamil/Telugu,118481,24439,Bollywood / Indian,102,6.9,Ashwin Saravanan,2019-06-14,2019-06-15
309932,The Iron Orchard,English,4070,400,Hollywood / English,118,5.7,Ty Roberts,2019-02-22,2019-08-20
300193,Tolkien,English/Middle English/Old English/Latin/German,44401,7040,Hollywood / English,112,6.8,Dome Karukoski,2019-05-10,2019-06-05
305033,The Last Black Man in San Francisco,English,5351,483,Hollywood / English,121,7.3,Joe Talbot,2019-06-07,2019-06-27
309786,DSP Dev,Punjabi,32387,7135,Punjabi,145,6.0,Mandeep Benipal,2019-07-05,2019-08-19
309704,Sextuplets,English,24450,5078,Hollywood / English,97,4.5,Michael Tiddes,2019-08-16,2019-08-17
309701,Driven,English,7242,800,Hollywood / English,113,6.4,Nick Hamm,2019-08-16,2019-08-17
298040,The Tashkent Files,Hindi,51606,12461,Bollywood / Indian,134,8.1,Vivek Agnihotri,2019-04-12,2019-04-15
305843,The Tracker,English/Italian,34565,5943,Hollywood / English,95,3.5,Giorgio Serafini,2019-08-09,2019-05-07
309223,Light of My Life,English,7490,708,Hollywood / English,119,6.6,Casey Affleck,2019-08-09,2019-10-08
309222,Nekrotronic,English,28177,4163,Hollywood / English,99,5.5,Kiah Roache-Turner,2019-05-02,2019-10-08
309221,Ode to Joy,English,8467,1091,Hollywood / English,97,6.4,Jason Winer,2019-08-09,2019-10-08
309109,Airplane Mode,English,12060,1789,Hollywood / English,80,2.6,David Dinetz/Dylan Trussell,2019-08-02,2019-09-08
309108,Coyote Lake,English/Spanish,9062,964,Hollywood / English,93,5.4,Sara Seligman,2019-08-02,2019-09-08
298737,The Curse of La Llorona,English/Spanish,163621,37139,Hollywood / English,93,5.2,Michael Chaves,2019-04-19,2019-04-22
308998,V.C. Andrews' Heaven,English,19204,2171,Hollywood / English,88,5.8,Paul Shapiro,2019-07-27,2019-08-08
308997,The Manson Family Massacre,English,17490,2041,Hollywood / English,90,3.0,Andrew Jones,2019-08-05,2019-08-08
308888,Papi Chulo,English,7808,558,Hollywood / English,98,6.4,John Butler,2019-06-07,2019-07-08
300868,The Hustle,English/German/Dutch/Danish/French/American Sign Language,24816,4492,Hollywood / English,93,5.4,Chris Addison,2019-05-10,2019-05-13
302523,The Sun Is Also a Star,English,7680,1331,Hollywood / English,100,5.8,Ry Russo-Young,2019-05-17,2019-05-30
300192,A Dog's Journey,English,8987,1309,Hollywood / English,109,7.5,Gail Mancuso,2019-05-16,2019-06-05
296634,Unplanned,English,13650,1057,Hollywood / English,106,5.8,Chuck Konzelman/Cary Solomon,2019-03-29,2019-01-04
308588,Otherhood,English/Hindi,12661,2548,Hollywood / English,100,6.1,Cindy Chupack,2019-08-02,2019-03-08
308585,Madness in the Method,English/Spanish,6004,457,Hollywood / English,99,5.6,Jason Mewes,2019-08-02,2019-03-08
302966,Bharat,Hindi,359454,128511,Bollywood / Indian,150,4.7,Ali Abbas Zafar,2019-06-05,2019-06-06
308345,Operation Brothers (The Red Sea Diving Resort),English/Amharic,23723,3526,Hollywood / English,129,6.6,Gideon Raff,2019-07-31,2019-01-08
308344,Trial by Fire,English,5715,527,Hollywood / English,127,7.0,Edward Zwick,2019-05-17,2019-01-08
295739,A Dog's Way Home,English,26933,6331,Hollywood / English,96,6.7,Charles Martin Smith,2019-01-11,2019-03-22
308342,Shadaa,Punjabi,44363,13388,Punjabi,128,6.2,Jagdeep Singh,2019-06-21,2019-01-08
308160,Share,English,10876,1101,Hollywood / English,87,5.6,Pippa Bianco,2019-07-27,2019-07-30
308159,Family,English,7821,590,Hollywood / English,85,6.3,Laura Steinel,2019-04-19,2019-07-30
275266,AXL,English,142001,41127,Hollywood / English,100,5.3,Oliver Daly,2018-08-24,2018-07-09
308049,Supervized,English,2690,269,Hollywood / English,90,4.6,Steve Barron,2019-07-19,2019-07-29
308047,Puppy Swap Love Unleashed,English,2379,209,Hollywood / English,90,5.8,Mike Gut,2019-07-16,2019-07-29
219915,Life,English/Japanese/Vietnamese,116613,30734,Hollywood / English,104,6.6,Daniel Espinosa,2017-03-24,2017-03-31
308042,Le grand mechant renard et autres contes... (The Big Bad Fox and Other Tales),French/Mandarin,13574,1527,Anime / Kids,83,7.4,Patrick Imbert/Benjamin Renner,2017-06-21,2019-07-29
307956,Skin,English,15908,1735,Hollywood / English,120,6.9,Guy Nattiv,2019-07-26,2019-07-27
307953,See You Soon,English,11798,2118,Hollywood / English,107,5.4,David Mahmoudieh,2019-07-26,2019-07-27
307832,Captain Black,English,15657,863,Hollywood / English,86,5.4,Jeffrey Johnson,2019-07-17,2019-07-26
307829,Critters Attack!,English,20846,3148,Hollywood / English,89,3.7,Bobby Miller,2019-07-13,2019-07-26
307828,Kolamavu Kokila,Tamil,51896,10229,Tollywood,140,7.3,Nelson Dilipkumar,2018-08-17,2019-07-26
307708,Poms,English,2679,182,Hollywood / English,90,5.9,Zara Hayes,2019-05-10,2019-07-25
307705,UglyDolls,English,9837,1528,Anime / Kids,87,5.0,Kelly Asbury,2019-05-03,2019-07-25
307586,Saving Zoe,English,12008,1342,Hollywood / English,95,5.4,Jeffrey G. Hunt,2019-07-12,2019-07-24
301116,Pokemon Detective Pikachu,English/Japanese,153988,46218,Hollywood / English,104,6.5,Rob Letterman,2019-05-03,2019-05-15
307584,Batman: Hush,English/Italian/French,35062,5561,Anime / Kids,81,6.9,Justin Copeland,2019-07-20,2019-07-24
307477,4 latas,Spanish/French/Afrikaans,8024,588,Hollywood / English,105,5.9,Gerardo Olivares,2019-03-01,2019-07-23
307476,Boonie Bears 5,Mandarin,13375,1976,Anime / Kids,90,5.4,Leon Ding/Huida Lin,2018-02-16,2019-07-23
307368,Ashes,English,10048,766,Hollywood / English,93,3.7,Barry Jay,2018-10-06,2019-07-22
307291,Secret Obsession,English,57294,11384,Hollywood / English,97,4.4,Peter Sullivan,2019-07-18,2019-07-20
307290,Into the Ashes,English,15104,1711,Hollywood / English,98,5.2,Aaron Harvey,2019-07-19,2019-07-20
307288,Stano (Bottom of the 9th),English,2950,258,Hollywood / English,111,5.6,Raymond De Felitta,2019-07-19,2019-07-20
307287,Sword of Trust,English,3892,296,Hollywood / English,88,6.3,Lynn Shelton,2019-07-19,2019-07-20
307286,Purge of Kingdoms: The Unauthorized Game of Thrones Parody,English,18727,1610,Hollywood / English,85,2.2,Ara Paiaya,2019-05-23,2019-07-20
307174,Fisherman's Friends,English,3347,219,Hollywood / English,112,6.9,Chris Foggin,2019-03-15,2019-07-19
307170,F2: Fun and Frustration,Telugu,57125,14309,Tollywood,148,6.1,Anil Ravipudi,2019-01-12,2019-07-19
307169,Hello Guru Prema Kosame (Dumdaar Khiladi),Telugu,67814,17397,Tollywood,140,7.0,Trinadha Rao Nakkina,2018-10-18,2019-07-19
302207,India's Most Wanted,Hindi,168821,51083,Bollywood / Indian,123,4.7,Raj Kumar Gupta,2019-05-24,2019-05-27
307035,I Am Somebody's Child: The Regina Louise Story,English,7093,643,Hollywood / English,87,7.4,Janice Cooke,2019-04-20,2019-07-18
299979,Breakthrough,English,19127,1649,Hollywood / English,116,6.2,Roxann Dawson,2019-04-17,2019-03-05
305368,Maari 2,Tamil,117051,37681,Tollywood,143,5.6,Balaji Mohan,2018-12-21,2019-01-07
306712,Phil,English,2972,314,Hollywood / English,106,5.5,Greg Kinnear,2019-07-05,2019-07-15
306711,Fall Girls,English,6272,558,Hollywood / English,80,4.2,Chris Stokes,2019-01-12,2019-07-15
306707,The Pilgrim's Progress,English,21013,2405,Anime / Kids,108,6.2,Robert Fernandez,2019-04-18,2019-07-15
306644,Point Blank,English,50193,15228,Hollywood / English,86,5.7,Joe Lynch,2019-07-12,2019-07-13
306642,Lying and Stealing,English,14875,2135,Hollywood / English,100,5.4,Matt Aselton,2019-07-12,2019-07-13
306641,Kidnapping Stella,German,12388,1888,Hollywood / English,89,4.8,Thomas Sieben,2019-07-12,2019-07-13
306640,Hell Is Where the Home Is (Trespassers),English/Spanish,9392,1353,Hollywood / English,88,5.0,Orson Oblowitz,2019-07-12,2019-07-13
306514,The Dig,English,8094,660,Hollywood / English,97,6.3,Andy Tohill/Ryan Tohill,2019-04-26,2019-12-07
303842,The Aftermath,English/Russian,48192,9130,Hollywood / English,108,6.3,James Kent,2019-03-01,2019-06-14
301476,De De Pyaar De,Hindi,266731,92077,Bollywood / Indian,135,6.5,Akiv Ali,2019-05-17,2019-05-18
306510,Volki i ovtsy. Khod sviney (Sheep and Wolves: Pig Deal),Russian,11092,1299,Anime / Kids,86,5.7,Vladimir Nikolaev,2019-01-24,2019-12-07
306386,Mine 9,English,19889,1675,Hollywood / English,83,6.3,Eddie Mensore,2019-03-08,2019-11-07
306384,Beneath Us,English/Spanish,8706,994,Hollywood / English,90,5.3,Max Pachman,2019-04-11,2019-11-07
291465,Alita: Battle Angel,English/Spanish,232958,72745,Hollywood / English,122,7.3,Robert Rodriguez,2019-02-14,2019-09-02
298045,Hellboy,English/Spanish/Russian/German,178850,58670,Hollywood / English,120,5.2,Neil Marshall,2019-04-11,2019-04-15
297259,Pet Sematary,English,77712,18681,Hollywood / English,101,5.7,Kevin Kolsch/Dennis Widmyer,2019-04-05,2019-06-04
298043,Missing Link,English/Spanish/Tibetan,17536,2281,Anime / Kids,93,6.7,Chris Butler,2019-04-12,2019-04-15
306152,Ophelia,English/Norwegian/Latin,15636,1896,Hollywood / English,114,6.6,Claire McCarthy,2019-06-28,2019-09-07
306147,Marnies Welt (Spy Cat),German/English,18149,2420,Anime / Kids,92,5.5,Christoph Lauenstein/Wolfgang Lauenstein,2019-04-18,2019-09-07
306038,Muklawa,Punjabi,34021,10500,Punjabi,112,6.1,Simerjit Singh,2019-05-24,2019-08-07
306033,A.M.I.,English,14160,1588,Hollywood / English,77,3.9,Rusty Nixon,2019-07-02,2019-08-07
305962,The Public,English,5437,424,Hollywood / English,119,6.6,Emilio Estevez,2019-07-25,2019-06-07
305961,Teen Spirit,English/Polish,13117,975,Hollywood / English,93,6.1,Max Minghella,2019-04-19,2019-06-07
305166,Play or Die,English,30252,3666,Hollywood / English,89,3.7,Jacques Kluger,1970-01-01,2019-06-28
302206,Savyasachi,Telugu,91419,25224,Tollywood,151,5.2,Chandoo Mondeti,2018-11-02,2019-05-27
295370,Wonder Park,English/French,72118,19851,Anime / Kids,85,5.8,Dylan Brown,2019-03-15,2019-03-19
298425,Kalank,Hindi,233704,78903,Bollywood / Indian,166,3.5,Abhishek Varman,2019-04-17,2019-04-18
297339,Romeo Akbar Walter,Hindi,193161,64467,Bollywood / Indian,141,6.6,Robby Grewal,2019-04-05,2019-08-04
305292,Killers Anonymous,English,11980,1719,Hollywood / English,95,4.4,Martin Owen,2019-06-28,2019-06-29
305287,Feedback,English,8130,622,Hollywood / English,97,5.5,Pedro C. Alonso,2019-03-01,2019-06-29
304048,Shaft,English,74653,21235,Hollywood / English,111,6.4,Tim Story,2019-06-14,2019-06-17
305165,Le chant du loup (The Wolf's Call),French,17055,2138,Hollywood / English,115,6.9,Antonin Baudry,2019-02-20,2019-06-28
305164,Fast Color,English,8602,725,Hollywood / English,100,6.1,Julia Hart,2019-04-19,2019-06-28
305162,Chekka Chivantha Vaanam,Tamil,53465,14111,Tollywood,146,7.2,Mani Ratnam,2018-09-27,2019-06-28
297260,Shazam!,English/Spanish,211708,71865,Hollywood / English,132,7.0,David F. Sandberg,2019-04-05,2019-06-04
305039,My Days of Mercy,English,19170,3326,Hollywood / English,108,6.5,Tali Shalom-Ezer,2019-05-17,2019-06-27
298047,After,English,178201,38195,Hollywood / English,105,5.3,Jenny Gage,2019-04-12,2019-04-15
299978,Little,English,7887,1413,Hollywood / English,109,5.5,Tina Gordon,2019-04-12,2019-03-05
304700,The Lumber Baron,English,7813,699,Hollywood / English,120,6.0,Barry Andersson,2019-05-24,2019-06-24
304632,Escape Plan: The Extractors,English/Chinese/German,91356,21141,Hollywood / English,97,4.4,John Herzfeld,2019-06-21,2019-06-22
304631,L'intervention (15 Minutes of War),French/English/Somali/Arabic,25677,4355,Hollywood / English,98,6.3,Fred Grivois,2019-01-30,2019-06-22
304629,Burn Your Maps,English,6610,503,Hollywood / English,102,6.7,Jordan Roberts,1970-01-01,2019-06-22
304628,Nightmare Cinema,English,13033,2036,Hollywood / English,119,5.5,Alejandro Brugués/Joe Dante/Mick Garris,2018-07-12,2019-06-22
304516,Say My Name,English,5921,655,Hollywood / English,83,5.6,Jay Stern,2019-03-19,2019-06-21
304514,A Haunting at Silver Falls 2 (A Haunting at Silver Falls: The Return),English,19051,3059,Hollywood / English,79,3.2,Teo Konuralp,2019-06-04,2019-06-21
194358,Don't Breathe,English,126561,39047,Hollywood / English,88,7.1,Fede Alvarez,2016-08-26,2016-07-09
304400,Beats,English,19124,3237,Hollywood / English,109,6.3,Chris Robinson,2019-06-19,2019-06-20
304399,City of Lies,English/Spanish,10735,1453,Hollywood / English,112,6.4,Brad Furman,2019-01-10,2019-06-20
304398,The Hummingbird Project,English/Spanish/Hebrew/Italian/Russian,7143,968,Hollywood / English,111,6.2,Kim Nguyen,2019-03-22,2019-06-20
296392,Dumbo,English/French,103953,27691,Hollywood / English,112,6.3,Tim Burton,2019-03-28,2019-03-29
304397,Thanga Magan,Tamil,66571,17130,Tollywood,122,6.0,Velraj,2015-12-18,2019-06-20
304165,Deep Murder,English,15145,2075,Hollywood / English,85,4.1,Nick Corirossi,2019-06-14,2019-06-18
299444,Red Joan,English,10771,922,Hollywood / English,101,6.4,Trevor Nunn,2019-04-19,2019-04-29
234976,The Emoji Movie,English/Spanish,145495,41807,Anime / Kids,86,3.4,Anthony Leondis,2017-07-28,2017-12-08
304045,Amar Akbar Anthony,Telugu,94743,29352,Tollywood,153,4.1,Sreenu Vaitla,2018-11-16,2019-06-17
303969,Murder Mystery,English/French/Latin/Spanish,60383,17898,Hollywood / English,97,6.0,Kyle Newacheck,2019-06-14,2019-06-15
303968,Daughter of the Wolf,English,50344,8966,Hollywood / English,88,4.5,David Hackl,2019-08-02,2019-06-15
270362,The Equalizer 2,English/French/Turkish/Hebrew/Arabic/Spanish,164533,49024,Hollywood / English,121,6.7,Antoine Fuqua,2018-07-20,2018-07-23
303837,Norm of the North: King Sized Adventure,English,22268,3245,Anime / Kids,90,3.3,Richard Finn/Tim Maltby,2019-06-11,2019-06-14
296534,Milan Talkies,Hindi,81359,15978,Bollywood / Indian,141,5.1,Tigmanshu Dhulia,2019-03-15,2019-03-30
303724,I Am Mother,English,20050,3486,Hollywood / English,113,6.7,Grant Sputore,2019-07-18,2019-06-13
303723,Changeland,English/Thai,4696,526,Hollywood / English,86,5.7,Seth Green,2019-06-07,2019-06-13
303721,Project Ithaca,English,11729,1376,Hollywood / English,85,4.0,Nicholas Humphries,2019-06-07,2019-06-13
303720,Nowhere (Secrets in a Small Town),English,7225,807,Hollywood / English,93,5.9,Thomas Michael,2019-06-04,2019-06-13
296635,The Beach Bum,English/Spanish,16654,1297,Hollywood / English,95,5.5,Harmony Korine,2019-03-29,2019-01-04
303607,Giant Little Ones,English,9536,1046,Hollywood / English,93,7.2,Keith Behrman,2018-09-09,2019-12-06
303603,All You Ever Wished For,English,4814,742,Hollywood / English,86,4.8,Barry Morrow,2019-06-04,2019-12-06
303599,The World We Make,English,5370,529,Hollywood / English,108,5.3,Brian Baugh,2019-04-19,2019-12-06
234715,Armed Response,English,88269,24292,Hollywood / English,93,3.7,John Stockwell,2017-08-09,2017-10-08
303469,Ternet ninja (Checkered Ninja),Danish,20549,3270,Anime / Kids,83,7.2,Thorbjørn Christoffersen/Anders Matthesen,2018-12-25,2019-11-06
303384,Saint Judy,English,6915,572,Hollywood / English,106,6.4,Sean Hanish,2019-03-01,2019-10-06
303381,Room 37: The Mysterious Death of Johnny Thunders,English,6295,407,Hollywood / English,100,4.5,Fernando Cordero Caballero/Vicente Cordero,2019-05-17,2019-10-06
303379,Isabelle,English,13042,1981,Hollywood / English,81,4.2,Rob Heydon,2019-05-24,2019-10-06
302833,Domino,Arabic/French/English,13404,1604,Hollywood / English,89,4.4,Brian De Palma,2019-06-20,2019-03-06
302832,All Is True,English,3597,247,Hollywood / English,101,6.2,Kenneth Branagh,2019-02-08,2019-03-06
302831,The Kid,English,6415,558,Hollywood / English,100,5.9,Vincent D'Onofrio,2019-03-08,2019-03-06
302830,The Cleaning Lady,English,16428,2287,Hollywood / English,90,5.5,Jon Knautz,2019-01-03,2019-03-06
293730,Luka Chuppi,Hindi,322874,110006,Bollywood / Indian,126,6.3,Laxman Utekar,2019-03-01,2019-02-03
302752,Stockholm,English,6718,767,Hollywood / English,92,6.1,Robert Budreau,2019-04-12,2019-01-06
302749,Zoo,English,18141,2524,Hollywood / English,95,5.5,Antonio Tublen,2018-10-05,2019-01-06
302637,The Queen's Corgi,English,17786,2865,Anime / Kids,85,4.8,Vincent Kesteloot/Ben Stassen,2019-04-03,2019-05-31
297953,Notebook,Hindi,112887,30923,Bollywood / Indian,115,6.9,Nitin Kakkar,2019-03-29,2019-04-13
302525,Gloria Bell,English,8944,1103,Hollywood / English,102,6.3,Sebastián Lelio,2019-03-22,2019-05-30
302524,Charlie Says,English,17626,2121,Hollywood / English,110,5.9,Mary Harron,2019-05-17,2019-05-30
295251,Captive State,English,26423,3107,Hollywood / English,109,6.0,Rupert Wyatt,2019-03-15,2019-03-18
275102,Searching,English,99014,19456,Hollywood / English,102,7.6,Aneesh Chaganty,2018-08-31,2018-06-09
235167,The Dark Tower,English,187985,49810,Hollywood / English,95,5.6,Nikolaj Arcel,2017-08-04,2017-08-15
302119,The Perfection,English/Mandarin,19230,2159,Hollywood / English,90,6.2,Richard Shepard,2019-05-24,2019-05-25
302118,Rim of the World,English/Chinese,56161,16464,Hollywood / English,98,5.2,McG,2019-05-24,2019-05-25
296141,Five Feet Apart,English/French,41101,9294,Hollywood / English,116,7.2,Justin Baldoni,2019-03-15,2019-03-27
288693,How to Train Your Dragon: The Hidden World,English,277303,85883,Anime / Kids,104,7.4,Dean DeBlois,2019-03-01,2019-01-14
296535,Junglee,Hindi,228924,76460,Bollywood / Indian,115,5.5,Chuck Russell,2019-03-29,2019-03-30
288591,The Accidental Prime Minister,Hindi/English,76899,20568,Bollywood / Indian,112,6.0,Vijay Ratnakar Gutte,2019-01-11,2019-12-01
301884,Silencio,Spanish/English,4005,393,Hollywood / English,98,5.1,Lorena Villarreal,2018-10-26,2019-05-23
301769,Peel,English,2964,231,Hollywood / English,101,6.1,Rafael Monserrate,2019-05-07,2019-05-22
288592,Petta,Tamil,195868,57142,Tollywood,171,7.2,Karthik Subbaraj,2019-01-10,2019-12-01
293076,Run the Race,English,17974,997,Hollywood / English,101,6.1,Chris Dowling,2019-02-22,2019-02-25
295488,Her Smell,English,45199,4022,Hollywood / English,136,6.0,Alex Ross Perry,2019-07-11,2019-03-20
279302,Goosebumps 2: Haunted Halloween,English,163902,40446,Hollywood / English,90,5.6,Ari Sandel,2018-10-12,2018-10-16
298044,A Madea Family Funeral,English,6436,476,Hollywood / English,109,4.4,Tyler Perry,2019-03-01,2019-04-15
301542,Bundy and the Green River Killer,English,15817,1625,Hollywood / English,85,3.5,Andrew Jones,2019-05-07,2019-05-20
273402,alpha,English,201067,57291,Hollywood / English,96,6.6,Albert Hughes,2018-08-17,2018-08-20
301541,Nela Ticket,Telugu,76004,22550,Tollywood,120,4.3,Kalyan Krishna,2018-05-24,2019-05-20
301475,The Professor,English/Spanish,18941,2852,Hollywood / English,90,6.7,Wayne Roberts,2019-05-17,2019-05-18
301473,We Have Always Lived in the Castle,English,18684,2011,Hollywood / English,95,5.6,Stacie Passon,2019-05-17,2019-05-18
301472,Valentine,Indonesian/English,28074,3975,Hollywood / English,97,4.7,Agus Hermansyah Mawardy/Ubay Fox/Agus Pestol,2017-11-23,2019-05-18
301349,The Aspern Papers,English,2650,293,Hollywood / English,90,4.6,Julien Landais,2019-03-28,2019-05-17
301348,Batman vs. Teenage Mutant Ninja Turtles,English,32476,5595,Anime / Kids,87,7.1,Jake Castorena,2019-05-14,2019-05-17
295737,Kesari,Hindi,199806,66778,Bollywood / Indian,150,7.4,Anurag Singh,2019-03-21,2019-03-22
301113,Adventures of Aladdin,English,71073,11911,Hollywood / English,87,1.9,Glenn Campbell,2019-05-13,2019-05-15
301112,The Least of These: The Graham Staines Story,English,46774,6197,Bollywood / Indian,112,5.9,Aneesh Daniel,2019-03-29,2019-05-15
300994,Malibu Rescue,English,20095,3414,Hollywood / English,68,4.9,Savage Steve Holland,2019-05-13,2019-05-14
300993,Life Like,English,19610,3237,Hollywood / English,95,5.4,Josh Janowicz,2019-05-14,2019-05-14
300992,Liu lang di qiu (The Wandering Earth),Mandarin/English/Russian/French/Japanese/Korean/Indonesian/Hindi/German,17836,3720,Hollywood / English,125,5.9,Frant Gwo,2019-02-05,2019-05-14
300793,Wine Country,English,17602,3286,Hollywood / English,103,5.5,Amy Poehler,2019-05-10,2019-11-05
300792,Polaroid,English,22826,4532,Hollywood / English,88,5.1,Lars Klevberg,1970-01-01,2019-11-05
300791,Bolden,English,6406,346,Hollywood / English,108,5.6,Dan Pritzker,2019-05-03,2019-11-05
295155,Photograph,Hindi/English,86093,20328,Bollywood / Indian,110,6.8,Ritesh Batra,2019-03-15,2019-03-16
300674,Her Worst Nightmare,English,11339,1100,Hollywood / English,90,5.1,Damián Romay,2018-08-26,2019-10-05
300436,Only Mine,English,16489,1797,Hollywood / English,87,4.6,Michael Civille,2019-01-15,2019-08-05
300435,Blood & Oil,English,23307,3716,Hollywood / English,110,5.2,Curtis Graham,2019-04-17,2019-08-05
289568,Escape Room,English,137392,40436,Hollywood / English,99,6.4,Adam Robitel,2019-01-04,2019-01-22
284974,Mortal Engines,English,216741,59431,Hollywood / English,128,6.1,Christian Rivers,2018-12-14,2018-07-12
290107,Thackeray,Hindi/Marathi,70167,18350,Bollywood / Indian,120,5.3,Abhijit Panse,2019-01-25,2019-01-26
230415,47 Meters Down,English/Spanish,151014,34385,Hollywood / English,89,5.6,Johannes Roberts,2017-06-16,2017-01-07
300111,The Last Summer,English,36689,7966,Hollywood / English,109,5.5,William Bindley,2019-05-03,2019-04-05
300110,Extremely Wicked/Shockingly Evil and Vile,English,14562,2404,Hollywood / English,110,6.7,Joe Berlinger,2019-05-03,2019-04-05
300108,Tell It to the Bees,English,33276,5883,Hollywood / English,108,6.4,Annabel Jankel,2019-07-26,2019-04-05
300107,To Dust,English/Yiddish,3225,258,Hollywood / English,105,5.9,Shawn Snyder,2018-04-22,2019-04-05
283002,Laatu,Punjabi,30227,6397,Punjabi,112,6.5,Manav Shah/Manav Shah,2018-11-16,2018-11-19
293816,Fighting with My Family,English,65425,9379,Hollywood / English,108,7.1,Stephen Merchant,2019-02-22,2019-04-03
289348,Why Cheat India,Hindi,230870,77156,Bollywood / Indian,121,6.1,Soumik Sen,2019-01-18,2019-01-19
299795,Crd,Hindi/English/French,32239,5334,Bollywood / Indian,108,6.1,Kranti Kanadé,2017-09-29,2019-02-05
299574,Little Woods,English,7662,757,Hollywood / English,105,6.2,Nia DaCosta,2019-04-19,2019-04-30
299572,Kavacham (Inspector Vijay),Telugu,120135,34162,Tollywood,141,5.6,Sreenivas Mamilla,2018-12-07,2019-04-30
298046,Mia et le lion blanc (Mia and the White Lion),English,25553,4274,Hollywood / English,98,6.5,Gilles de Maistre,2018-12-26,2019-04-15
299363,Jeremiah Terminator LeRoy (JT LeRoy),English/French,9329,752,Hollywood / English,108,5.4,Justin Kelly,2019-04-26,2019-04-27
299362,Body at Brighton Rock,English,7931,824,Hollywood / English,87,5.1,Roxanne Benjamin,2019-04-26,2019-04-27
299360,I Spit on Your Grave: Deja Vu,English,56978,11320,Hollywood / English,148,2.4,Meir Zarchi,2019-04-23,2019-04-27
299229,Backdraft 2,English,21062,2553,Hollywood / English,101,4.9,Gonzalo López-Gallego,2019-05-14,2019-04-26
298992,Crypto,English,11329,1509,Hollywood / English,105,5.3,John Stalberg Jr.,2019-04-12,2019-04-24
298991,Guava Island,English,33790,2924,Hollywood / English,55,6.6,Hiro Murai,2019-04-13,2019-04-24
292838,The Prodigy,English,23805,3494,Hollywood / English,92,5.9,Nicholas McCarthy,2019-02-08,2019-02-22
298864,Dormant,English,6002,723,Hollywood / English,96,4.1,Julian Jay Burton,2019-04-01,2019-04-23
298432,Arctic,English/Danish,27132,6282,Hollywood / English,98,6.8,Joe Penna,2019-01-31,2019-04-18
287233,Lukas (The Bouncer),French/English/Flemish/Dutch/Italian,49481,7689,Hollywood / English,94,5.9,Julien Leclercq,2018-08-22,2018-12-29
290215,The Kid Who Would Be King,English,82950,20479,Hollywood / English,120,6.1,Joe Cornish,2019-02-15,2019-01-28
298671,Storm Boy,English/Aboriginal,12804,1786,Hollywood / English,99,6.9,Shawn Seet,2019-01-17,2019-04-20
298670,Someone Great,English,9274,1492,Hollywood / English,92,6.1,Jennifer Kaytin Robinson,2019-04-19,2019-04-20
